day,timestamp,tte_years,atm_iv,skew,convexity,rss,n_points
0,0,0.02191781,0.23341555075981718,-0.04600531459772972,6.389282188748475,0.00023695350720589743,8
0,100,0.02189041,0.2348348481279264,0.05142374572363634,6.873040128102884,0.00025522742536927373,9
0,200,0.02186301,0.23368458849416313,-0.07162467866833921,6.266482685054122,0.00033950056666453866,8
0,300,0.02183562,0.23447401123831277,-0.042815783483127534,6.401054683629051,0.0002655591834276965,8
0,400,0.02180822,0.23397797989834168,-0.07171460118804474,6.274350026515354,0.0003403536596579819,8
0,500,0.02178082,0.23487731766504036,-0.012370780534216141,6.562236912360441,0.0001717374495543492,8
0,600,0.02175342,0.2350645549179748,-0.027888403150464924,6.486336576350923,0.00016548177951166654,8
0,700,0.02172603,0.23521271949986583,-0.027906062439444046,6.490424616075827,0.00016569047231318145,8
0,800,0.02169863,0.23530656821479198,-0.032039836112123465,6.473766050530332,0.00017696751728674514,8
0,900,0.02167123,0.23556300176880315,-0.03766949063252545,6.446345107916466,0.00016158911849910055,8
0,1000,0.02164384,0.23394184240298485,-0.0972311699807955,6.194124743774746,0.00029398215445545584,8
0,1100,0.02161644,0.23643535769897359,0.05041963963515328,6.90636363311924,0.0002643163839988354,9
0,1200,0.02158904,0.2359577751303158,-0.027994366253632164,6.510984035931067,0.00016674186780433396,8
0,1300,0.02156164,0.23670015301112057,-0.025921475383823944,6.507667231170956,0.00020793511499410692,8
0,1400,0.02153425,0.23620297778384736,-0.03216177716891222,6.498428743493193,0.0001783184386247062,8
0,1500,0.02150685,0.23646152861362205,-0.03781312392133862,6.470934130211189,0.0001628240870318706,8
0,1600,0.02147945,0.23765083332449136,-0.05765023276677783,6.332348944777381,0.00014847814989027067,9
0,1700,0.02145205,0.23768030174353233,-0.016791638479659587,6.561866397036106,0.00013275309251963832,8
0,1800,0.02142466,0.23691466546996726,-0.03788555541462957,6.4833348479196875,0.0001634488957974033,8
0,1900,0.02139726,0.2369770414098954,-0.05845419119318995,6.383613976012531,0.00027382039758909666,8
0,2000,0.02136986,0.23775989484323104,-0.026037550966867995,6.536802963911635,0.0002098013012816696,8
0,2100,0.02134247,0.23728105640215677,-0.05852921727407745,6.391803174929528,0.00027452329462921896,8
0,2200,0.02131507,0.23743350191653972,-0.058566812868908746,6.39590962739834,0.00027487629110121634,8
0,2300,0.02128767,0.238300980170085,0.0506087074665556,6.9561167748756,0.0002709116602010216,9
0,2400,0.02126027,0.23713685846656204,-0.05647498919058869,6.433597587745985,0.00022559161975341471,8
0,2500,0.02123288,0.23787335036352944,-0.032389300694458,6.544383731400242,0.00018084946376573379,8
0,2600,0.02120548,0.2385330988918722,0.04917209619565038,6.970936704419225,0.0002648383201655034,9
0,2700,0.02117808,0.23828986934816318,-0.03810553896669533,6.520967565357508,0.00016535175378216613,8
0,2800,0.02115068,0.23865725878941177,-0.044239134725179596,6.4868541385347,0.00020030251867652458,8
0,2900,0.02112329,0.23498757296989958,-0.14417398415932903,6.087617897315519,0.00028126888811793406,8
0,3000,0.02109589,0.23983857335540498,0.04822371062368369,6.963710057949458,0.0002952761170713519,9
0,3100,0.02106849,0.2389088041354744,-0.03820451683208903,6.537905210054039,0.00016621205277038024,8
0,3200,0.0210411,0.23977198844316808,0.04956740689353334,6.9876749438165,0.0002897207762508536,9
0,3300,0.0210137,0.24027319038809142,-0.05796335706922018,6.403556930994518,0.0001544516877587057,9
0,3400,0.0209863,0.24049031201657178,0.048144936713497455,6.97905251494803,0.00031042044206529425,9
0,3500,0.0209589,0.24064744682403205,0.04817638976282135,6.983612392132766,0.00031082617782930347,9
0,3600,0.02093151,0.2404522294054976,0.048365024201206086,6.997576834402295,0.00031531655906445787,9
0,3700,0.02090411,0.24015494927264297,-0.050345886013581476,6.492767097663325,0.00018541423761844552,8
0,3800,0.02087671,0.24917802109223608,0.16503914345499165,7.285677572165259,0.0013212329270198319,10
0,3900,0.02084932,0.24061185339732477,-0.05756899576868546,6.441717065643036,0.00021930391893513587,9
0,4000,0.02082192,0.24094167237040692,-0.02304116342929108,6.631454837989526,0.00021174081093809695,8
0,4100,0.02079452,0.2399498991516168,0.055030359772479664,7.073344771753759,0.00031083778826710557,9
0,4200,0.02076712,0.24033079194802456,-0.005577738936174859,6.749073825217073,0.00027846170353390526,8
0,4300,0.02073973,0.23918106300998915,-0.03508508933341492,6.639458206912202,0.00030691021351562193,8
0,4400,0.02071233,0.2399543142054181,-0.053905673850761726,6.531159780517906,0.00032501674435404094,8
0,4500,0.02068493,0.24038384469078652,-0.023789583714100893,6.680536222162373,0.0002596650522132989,8
0,4600,0.02065753,0.23951932116521643,-0.0553462087099903,6.5528462709177635,0.00030946461652260913,8
0,4700,0.02063014,0.24067025234828654,-0.04013291216106918,6.6079278499755585,0.0002442273280875419,8
0,4800,0.02060274,0.24056054395374488,-0.033685811475555605,6.652712813617572,0.0002295265788644304,8
0,4900,0.02057534,0.24163336264557156,-0.038558277818737885,6.606851956926676,0.00027677059989002613,8
0,5000,0.02054795,0.24021013649102302,-0.06157889052363852,6.538047872189546,0.0002916867568883403,8
0,5100,0.02052055,0.24206911560580413,0.0014716278636615066,6.81681516440937,0.0001981080875583762,8
0,5200,0.02049315,0.2426635303425737,0.05568297328046812,7.095210758986873,0.00024349873464014847,9
0,5300,0.02046575,0.24293691162660805,-0.01154103528898176,6.744614710209284,0.00022343652118860286,8
0,5400,0.02043836,0.2432912050831767,0.053521364479387434,7.0873459133950805,0.00026543603410312963,9
0,5500,0.02041096,0.2427180972556776,0.0014756333786796194,6.835091147920106,0.0001991716913000299,8
0,5600,0.02038356,0.2436179892554006,0.053593253671083474,7.096865500109566,0.0002661495499406952,9
0,5700,0.02035616,0.24378187814500243,0.05362928899765901,7.101639606777452,0.0002665079548872389,9
0,5800,0.02032877,0.2397786717571067,-0.10077035064489115,6.4234608739194705,0.0003096731102658762,8
0,5900,0.02030137,0.24190266616853276,-0.05788407380089322,6.591638043186038,0.0003417576806334381,8
0,6000,0.02027397,0.24206605828279168,-0.05792315404122794,6.596090514565239,0.00034221926544761007,8
0,6100,0.02024658,0.24443276509973133,0.05541599506991696,7.127405093990627,0.0002684415517280961,9
0,6200,0.02021918,0.2445754933064205,0.05366417553799463,7.124552159685067,0.0002814647234133057,9
0,6300,0.02019178,0.2445070856297079,-0.017561612765448764,6.760783297606575,0.00022700385219372318,8
0,6400,0.02016438,0.24368581753598753,-0.03367259555323421,6.7117440506892585,0.00016909321503289968,8
0,6500,0.02013699,0.24398910281821612,-0.03986418330735897,6.67989979226829,0.0002068693438819908,8
0,6600,0.02010959,0.24530033960991937,-0.030714884283348454,6.700053312685141,0.00022433276836612547,8
0,6700,0.02008219,0.24508879574549378,-0.03887531641394171,6.67415129697027,0.00020773022149312735,8
0,6800,0.02005479,0.24592167847087684,0.051154500005781034,7.1324262236170375,0.0002902442920840003,9
0,6900,0.0200274,0.24480912018522363,-0.032071610578388254,6.73503290649644,0.00018841585914410684,8
0,7000,0.02,0.2452681865565529,-0.030376899843427507,6.740018333535347,0.00021179783848455195,8
0,7100,0.0199726,0.2464271685334003,0.05125962726194111,7.147086984330104,0.0002914386315999861,9
0,7200,0.01994521,0.24623463237743887,0.05288508615313392,7.168819147009531,0.00027910077806774636,9
0,7300,0.01991781,0.24493604180220263,-0.04084420424630153,6.725051187078568,0.00025296175090379575,8
0,7400,0.01989041,0.2466195575576691,0.054253561427142216,7.184304463438089,0.0002727483601923058,9
0,7500,0.01986301,0.24659530568254412,-0.011714761346555802,6.84618231166877,0.0002302166049597851,8
0,7600,0.01983562,0.24639703797762685,-0.01560087298601176,6.839992679649283,0.00021155682280978873,8
0,7700,0.01980822,0.24650734974199745,-0.021420402478738776,6.817521366951433,0.00022817420496965175,8
0,7800,0.01978082,0.24668528391088362,-0.03245308282492698,6.766101593108665,0.00019778800053596167,8
0,7900,0.01975342,0.2476715063895995,0.05070752092722075,7.185605273320232,0.00032356235951002017,9
0,8000,0.01972603,0.24559767799849624,-0.026238519382635994,6.8400670568615825,0.00024867706619714433,8
0,8100,0.01969863,0.24768756835787012,-0.004912882740578661,6.900025844187456,0.00025112702464467315,8
0,8200,0.01967123,0.2474376514122147,-0.021613227603658247,6.832565814372482,0.00023335941379707038,8
0,8300,0.01964384,0.24719317605559982,0.006419740348913683,6.9830828682003325,0.00037685520010648764,8
0,8400,0.01961644,0.24566133285022773,-0.032853269709709254,6.83596946487532,0.00035454143160837544,8
0,8500,0.01958904,0.2474940766249429,0.0018337426317427408,6.970604210545035,0.00036600498420736574,8
0,8600,0.01956164,0.24500917828919666,-0.0623419299303154,6.723874096697082,0.00039399109829021435,8
0,8700,0.01953425,0.24720317577892156,-0.006231869471933216,6.957395219324605,0.00031245671141960245,8
0,8800,0.01950685,0.25251364230257933,-0.02259701704729794,6.6496956737845165,0.0011509039071682056,10
0,8900,0.01947945,0.2480525402540708,-0.03168741427754318,6.831175217675285,0.0002974410570455054,8
0,9000,0.01945205,0.2492524767461418,-0.004943921423913311,6.943620541214437,0.00025431031747619187,8
0,9100,0.01942466,0.25277005803767105,-0.022759462786756002,6.66943757788711,0.0011432927881670225,10
0,9200,0.01939726,0.24515239200521471,-0.10987297286335096,6.5449868360775945,0.0003091190439899713,8
0,9300,0.01936986,0.2585164915232008,0.1420091976392377,7.364145523134918,0.002242700873724889,10
0,9400,0.01934247,0.2498386525296315,0.05403906424916183,7.2799121285896415,0.0002926385508285968,9
0,9500,0.01931507,0.2501609729598962,0.051926158841588355,7.277925693220735,0.00030418690092608516,9
0,9600,0.01928767,0.24969747306516452,-0.04801261365770437,6.778990226082226,0.00020616599196742903,8
0,9700,0.01926027,0.2501415470130251,-0.02481144636667798,6.893265077437118,0.00014351832072888936,8
0,9800,0.01923288,0.24963755658949,-0.03188993361118597,6.874825241854359,0.00030125403465649093,8
0,9900,0.01920548,0.2550607488728517,-0.026013477604341306,6.6911132996550355,0.001005275884597612,10
0,10000,0.01917808,0.24999392500361162,-0.03193546437195538,6.884639404469008,0.0003021149800981483,8
0,10100,0.01917808,0.2495166934679041,-0.041707958776453946,6.847455887066724,0.0002949026718121228,8
0,10200,0.01917808,0.24999392500361162,-0.03193546437195538,6.884639404469008,0.0003021149800981483,8
0,10300,0.01917808,0.2500236709409001,-0.006148904253161724,7.015205725904159,0.0002272499174040002,8
0,10400,0.01917808,0.2610863025439703,0.37745951824233215,8.584443490527564,0.004545971304847537,10
0,10500,0.01917808,0.25040391257167877,-0.03248004273233551,6.876188726851191,0.00022818897885168004,8
