timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;8
2700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12998;8
3600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;3
3800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
4100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
4200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;2
4800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;4
5000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12999;5
7200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
9100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
9600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
9900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13005;8
10000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
10700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
12600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13008;3
14000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;2
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;8
15500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
16100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
17400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13013;3
18500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;6
23000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13017;4
23100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13019;4
23900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
24300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
24600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
25100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
26800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
28000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
30400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;2
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;9
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
33400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;9
34000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
34500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
35800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13031;7
36500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
37800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;8
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
38400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
38400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13034;8
38500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13029;5
39100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
39900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
41500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
41800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
42000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13038;8
43000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13039;8
44700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13040;5
44800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
45200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
46500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
49400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
54600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
57000;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13063;4
58100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;9
58400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
59200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
59500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;2
60300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;9
61600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;4
61700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13068;6
62000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
63700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
64300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13060;3
64900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
68000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;3
70000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13066;6
71500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13067;1
72800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;5
74000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;4
74600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
76300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;8
77800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;7
79000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
80400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10005;8
83600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
83700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
84600;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13091;6
85500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
85700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
85900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
87800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
87900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
