timestamp,buyer,seller,product,currency,price,quantity
3000,,,INTARIAN_PEPPER_ROOT,XIRECS,10999.0,8
4200,,,INTARIAN_PEPPER_ROOT,XIRECS,10995.0,4
6300,,,INTARIAN_PEPPER_ROOT,XIRECS,11000.0,4
17900,,,INTARIAN_PEPPER_ROOT,XIRECS,11012.0,6
19700,,,INTARIAN_PEPPER_ROOT,XIRECS,11011.0,7
24100,,,INTARIAN_PEPPER_ROOT,XIRECS,11030.0,5
25800,,,INTARIAN_PEPPER_ROOT,XIRECS,11029.0,3
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,6
29100,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,6
31600,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,3
34900,,,INTARIAN_PEPPER_ROOT,XIRECS,11044.0,6
35000,,,INTARIAN_PEPPER_ROOT,XIRECS,11038.0,8
38500,,,INTARIAN_PEPPER_ROOT,XIRECS,11032.0,4
38700,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,5
40000,,,INTARIAN_PEPPER_ROOT,XIRECS,11036.0,5
40300,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,4
40400,,,INTARIAN_PEPPER_ROOT,XIRECS,11046.0,3
41900,,,INTARIAN_PEPPER_ROOT,XIRECS,11048.0,5
42700,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,6
44800,,,INTARIAN_PEPPER_ROOT,XIRECS,11039.0,4
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,11047.0,5
53100,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,4
63900,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,7
70500,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,3
73900,,,INTARIAN_PEPPER_ROOT,XIRECS,11068.0,7
74000,,,INTARIAN_PEPPER_ROOT,XIRECS,11080.0,5
76800,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,6
81000,,,INTARIAN_PEPPER_ROOT,XIRECS,11072.0,5
81700,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,6
81900,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,5
