timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
0;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;9
100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;8
300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;8
400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;10
500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13007;9
600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13008;11
700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13008;9
800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13008;8
1000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13008;8
2900;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13006;8
3100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13010;8
3600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;3
3800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
4100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
4200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;2
7200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
9100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
9600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
10000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
10700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13014;4
10800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13018;4
12100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
14000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;2
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;8
16100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
16300;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13020;5
16400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13023;5
18500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;6
24300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
24600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
30400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;2
32500;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13036;4
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
33600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13036;4
34000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
34500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
35700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13039;3
35800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13031;3
36100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13040;4
36500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
37700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13045;4
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
38400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
39100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
39900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
41500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
48100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13052;7
49300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13056;7
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
52600;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13056;8
53300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13060;8
54600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
58400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
59200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
59200;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13063;8
59500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10016;2
59700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13062;8
62000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;6
63700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
64900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
68000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;3
70400;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13074;5
71300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13078;5
76300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;8
76700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13080;4
77200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13071;2
77400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13084;2
79000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
82100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13086;8
82200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13089;8
83000;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13086;6
83500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13091;6
83700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;2
84100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13088;8
85000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13092;8
85500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
85500;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13089;8
85600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13093;8
85900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
87900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
88300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
90200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;10
90800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
96100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
97100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
97200;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13101;7
97300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13104;7
106100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
107000;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13113;7
107100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13114;7
109400;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;13113;6
110200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;13117;6
