timestamp,buyer,seller,product,currency,price,quantity
3000,,,INTARIAN_PEPPER_ROOT,XIRECS,10999.0,8
4200,,,INTARIAN_PEPPER_ROOT,XIRECS,10995.0,4
6300,,,INTARIAN_PEPPER_ROOT,XIRECS,11000.0,4
17900,,,INTARIAN_PEPPER_ROOT,XIRECS,11012.0,6
19700,,,INTARIAN_PEPPER_ROOT,XIRECS,11011.0,7
24100,,,INTARIAN_PEPPER_ROOT,XIRECS,11030.0,5
25800,,,INTARIAN_PEPPER_ROOT,XIRECS,11029.0,3
28200,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,6
29100,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,6
31600,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,3
34900,,,INTARIAN_PEPPER_ROOT,XIRECS,11044.0,6
35000,,,INTARIAN_PEPPER_ROOT,XIRECS,11038.0,8
38500,,,INTARIAN_PEPPER_ROOT,XIRECS,11032.0,4
38700,,,INTARIAN_PEPPER_ROOT,XIRECS,11035.0,5
40000,,,INTARIAN_PEPPER_ROOT,XIRECS,11036.0,5
40300,,,INTARIAN_PEPPER_ROOT,XIRECS,11034.0,4
40400,,,INTARIAN_PEPPER_ROOT,XIRECS,11046.0,3
41900,,,INTARIAN_PEPPER_ROOT,XIRECS,11048.0,5
42700,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,6
44800,,,INTARIAN_PEPPER_ROOT,XIRECS,11039.0,4
52900,,,INTARIAN_PEPPER_ROOT,XIRECS,11047.0,5
53100,,,INTARIAN_PEPPER_ROOT,XIRECS,11049.0,4
63900,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,7
70500,,,INTARIAN_PEPPER_ROOT,XIRECS,11067.0,3
73900,,,INTARIAN_PEPPER_ROOT,XIRECS,11068.0,7
74000,,,INTARIAN_PEPPER_ROOT,XIRECS,11080.0,5
76800,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,6
81000,,,INTARIAN_PEPPER_ROOT,XIRECS,11072.0,5
81700,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,6
81900,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,5
83100,,,INTARIAN_PEPPER_ROOT,XIRECS,11089.0,7
88700,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,3
88800,,,INTARIAN_PEPPER_ROOT,XIRECS,11083.0,3
94600,,,INTARIAN_PEPPER_ROOT,XIRECS,11091.0,7
98400,,,INTARIAN_PEPPER_ROOT,XIRECS,11104.0,3
99400,,,INTARIAN_PEPPER_ROOT,XIRECS,11096.0,8
101000,,,INTARIAN_PEPPER_ROOT,XIRECS,11097.0,4
108800,,,INTARIAN_PEPPER_ROOT,XIRECS,11115.0,5
113600,,,INTARIAN_PEPPER_ROOT,XIRECS,11111.0,4
120600,,,INTARIAN_PEPPER_ROOT,XIRECS,11115.0,6
121900,,,INTARIAN_PEPPER_ROOT,XIRECS,11128.0,4
122600,,,INTARIAN_PEPPER_ROOT,XIRECS,11117.0,7
123400,,,INTARIAN_PEPPER_ROOT,XIRECS,11132.0,5
124900,,,INTARIAN_PEPPER_ROOT,XIRECS,11119.0,6
125400,,,INTARIAN_PEPPER_ROOT,XIRECS,11131.0,7
128000,,,INTARIAN_PEPPER_ROOT,XIRECS,11122.0,7
128700,,,INTARIAN_PEPPER_ROOT,XIRECS,11125.0,3
131500,,,INTARIAN_PEPPER_ROOT,XIRECS,11125.0,3
132200,,,INTARIAN_PEPPER_ROOT,XIRECS,11126.0,7
133100,,,INTARIAN_PEPPER_ROOT,XIRECS,11139.0,6
136100,,,INTARIAN_PEPPER_ROOT,XIRECS,11132.0,6
139300,,,INTARIAN_PEPPER_ROOT,XIRECS,11133.0,4
139400,,,INTARIAN_PEPPER_ROOT,XIRECS,11133.0,7
139600,,,INTARIAN_PEPPER_ROOT,XIRECS,11146.0,6
139800,,,INTARIAN_PEPPER_ROOT,XIRECS,11134.0,7
141200,,,INTARIAN_PEPPER_ROOT,XIRECS,11147.0,6
147000,,,INTARIAN_PEPPER_ROOT,XIRECS,11153.0,7
148700,,,INTARIAN_PEPPER_ROOT,XIRECS,11145.0,6
157200,,,INTARIAN_PEPPER_ROOT,XIRECS,11163.0,4
161800,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,6
170300,,,INTARIAN_PEPPER_ROOT,XIRECS,11176.0,7
174000,,,INTARIAN_PEPPER_ROOT,XIRECS,11165.0,7
178800,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,4
184800,,,INTARIAN_PEPPER_ROOT,XIRECS,11188.0,7
186800,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,7
187000,,,INTARIAN_PEPPER_ROOT,XIRECS,11196.0,3
191300,,,INTARIAN_PEPPER_ROOT,XIRECS,11185.0,7
208300,,,INTARIAN_PEPPER_ROOT,XIRECS,11214.0,7
211700,,,INTARIAN_PEPPER_ROOT,XIRECS,11206.0,4
215300,,,INTARIAN_PEPPER_ROOT,XIRECS,11211.0,5
218900,,,INTARIAN_PEPPER_ROOT,XIRECS,11225.0,3
222800,,,INTARIAN_PEPPER_ROOT,XIRECS,11217.0,4
228300,,,INTARIAN_PEPPER_ROOT,XIRECS,11234.0,3
229500,,,INTARIAN_PEPPER_ROOT,XIRECS,11223.0,4
232900,,,INTARIAN_PEPPER_ROOT,XIRECS,11239.0,4
235100,,,INTARIAN_PEPPER_ROOT,XIRECS,11238.0,6
241200,,,INTARIAN_PEPPER_ROOT,XIRECS,11244.0,6
243200,,,INTARIAN_PEPPER_ROOT,XIRECS,11249.0,5
245300,,,INTARIAN_PEPPER_ROOT,XIRECS,11239.0,6
245500,,,INTARIAN_PEPPER_ROOT,XIRECS,11252.0,6
251900,,,INTARIAN_PEPPER_ROOT,XIRECS,11255.0,8
259200,,,INTARIAN_PEPPER_ROOT,XIRECS,11265.0,7
263800,,,INTARIAN_PEPPER_ROOT,XIRECS,11258.0,6
263900,,,INTARIAN_PEPPER_ROOT,XIRECS,11258.0,6
269600,,,INTARIAN_PEPPER_ROOT,XIRECS,11263.0,7
272700,,,INTARIAN_PEPPER_ROOT,XIRECS,11269.0,6
273300,,,INTARIAN_PEPPER_ROOT,XIRECS,11264.0,5
273700,,,INTARIAN_PEPPER_ROOT,XIRECS,11268.0,3
275900,,,INTARIAN_PEPPER_ROOT,XIRECS,11270.0,7
276000,,,INTARIAN_PEPPER_ROOT,XIRECS,11272.0,6
282100,,,INTARIAN_PEPPER_ROOT,XIRECS,11285.0,4
283800,,,INTARIAN_PEPPER_ROOT,XIRECS,11287.0,6
287400,,,INTARIAN_PEPPER_ROOT,XIRECS,11290.0,5
289600,,,INTARIAN_PEPPER_ROOT,XIRECS,11296.0,7
298800,,,INTARIAN_PEPPER_ROOT,XIRECS,11302.0,7
301200,,,INTARIAN_PEPPER_ROOT,XIRECS,11297.0,8
302500,,,INTARIAN_PEPPER_ROOT,XIRECS,11299.0,8
303200,,,INTARIAN_PEPPER_ROOT,XIRECS,11297.0,7
309100,,,INTARIAN_PEPPER_ROOT,XIRECS,11300.0,5
309700,,,INTARIAN_PEPPER_ROOT,XIRECS,11316.0,6
316600,,,INTARIAN_PEPPER_ROOT,XIRECS,11310.0,4
320500,,,INTARIAN_PEPPER_ROOT,XIRECS,11317.0,3
324600,,,INTARIAN_PEPPER_ROOT,XIRECS,11318.0,4
325100,,,INTARIAN_PEPPER_ROOT,XIRECS,11319.0,5
329700,,,INTARIAN_PEPPER_ROOT,XIRECS,11326.0,4
337700,,,INTARIAN_PEPPER_ROOT,XIRECS,11344.0,4
350500,,,INTARIAN_PEPPER_ROOT,XIRECS,11347.0,5
350900,,,INTARIAN_PEPPER_ROOT,XIRECS,11345.0,4
351600,,,INTARIAN_PEPPER_ROOT,XIRECS,11361.0,4
359500,,,INTARIAN_PEPPER_ROOT,XIRECS,11366.0,3
363600,,,INTARIAN_PEPPER_ROOT,XIRECS,11357.0,7
363800,,,INTARIAN_PEPPER_ROOT,XIRECS,11358.0,7
367800,,,INTARIAN_PEPPER_ROOT,XIRECS,11371.0,5
369200,,,INTARIAN_PEPPER_ROOT,XIRECS,11363.0,3
371200,,,INTARIAN_PEPPER_ROOT,XIRECS,11365.0,7
371400,,,INTARIAN_PEPPER_ROOT,XIRECS,11365.0,7
378200,,,INTARIAN_PEPPER_ROOT,XIRECS,11387.0,3
384200,,,INTARIAN_PEPPER_ROOT,XIRECS,11390.0,6
388700,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,5
393200,,,INTARIAN_PEPPER_ROOT,XIRECS,11389.0,6
398800,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,5
399000,,,INTARIAN_PEPPER_ROOT,XIRECS,11395.0,7
400000,,,INTARIAN_PEPPER_ROOT,XIRECS,11394.0,7
405100,,,INTARIAN_PEPPER_ROOT,XIRECS,11411.0,5
406700,,,INTARIAN_PEPPER_ROOT,XIRECS,11413.0,7
407300,,,INTARIAN_PEPPER_ROOT,XIRECS,11410.0,6
409300,,,INTARIAN_PEPPER_ROOT,XIRECS,11405.0,5
412600,,,INTARIAN_PEPPER_ROOT,XIRECS,11406.0,7
413500,,,INTARIAN_PEPPER_ROOT,XIRECS,11420.0,3
415700,,,INTARIAN_PEPPER_ROOT,XIRECS,11409.0,7
417900,,,INTARIAN_PEPPER_ROOT,XIRECS,11412.0,6
420600,,,INTARIAN_PEPPER_ROOT,XIRECS,11414.0,7
421100,,,INTARIAN_PEPPER_ROOT,XIRECS,11415.0,3
423200,,,INTARIAN_PEPPER_ROOT,XIRECS,11417.0,6
424800,,,INTARIAN_PEPPER_ROOT,XIRECS,11421.0,6
429600,,,INTARIAN_PEPPER_ROOT,XIRECS,11426.0,3
431600,,,INTARIAN_PEPPER_ROOT,XIRECS,11425.0,7
432100,,,INTARIAN_PEPPER_ROOT,XIRECS,11435.0,6
432300,,,INTARIAN_PEPPER_ROOT,XIRECS,11426.0,7
435500,,,INTARIAN_PEPPER_ROOT,XIRECS,11438.0,5
436500,,,INTARIAN_PEPPER_ROOT,XIRECS,11430.0,3
453500,,,INTARIAN_PEPPER_ROOT,XIRECS,11450.0,7
455400,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,5
457500,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,5
457600,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,4
460000,,,INTARIAN_PEPPER_ROOT,XIRECS,11454.0,6
460700,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,7
464100,,,INTARIAN_PEPPER_ROOT,XIRECS,11458.0,6
465200,,,INTARIAN_PEPPER_ROOT,XIRECS,11468.0,5
469000,,,INTARIAN_PEPPER_ROOT,XIRECS,11475.0,7
470900,,,INTARIAN_PEPPER_ROOT,XIRECS,11465.0,7
479500,,,INTARIAN_PEPPER_ROOT,XIRECS,11473.0,3
484200,,,INTARIAN_PEPPER_ROOT,XIRECS,11478.0,6
487200,,,INTARIAN_PEPPER_ROOT,XIRECS,11493.0,6
488700,,,INTARIAN_PEPPER_ROOT,XIRECS,11495.0,3
488800,,,INTARIAN_PEPPER_ROOT,XIRECS,11483.0,5
494600,,,INTARIAN_PEPPER_ROOT,XIRECS,11485.0,5
494900,,,INTARIAN_PEPPER_ROOT,XIRECS,11501.0,3
497200,,,INTARIAN_PEPPER_ROOT,XIRECS,11488.0,4
497800,,,INTARIAN_PEPPER_ROOT,XIRECS,11504.0,5
498800,,,INTARIAN_PEPPER_ROOT,XIRECS,11502.0,3
500300,,,INTARIAN_PEPPER_ROOT,XIRECS,11507.0,6
