timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11006;10
100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11006;9
400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11006;11
500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11006;8
700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11007;9
800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11007;9
900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11007;10
1000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11007;12
1400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11007;2
2800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;10
5200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;9
5200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
6100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;8
7500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
9000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;10
11800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
13000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
13200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
14600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
14900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;5
16600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
17200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
18700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
19300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;9
19300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
20900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
21500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
23100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
25300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
25800;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;11029;3
25900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
26300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
27800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
29700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
30000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11032;3
30200;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;11033;3
35400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11037;3
35900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
37100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;11040;6
38100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11034;6
41100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;7
41300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
43700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;11047;4
44700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
44800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11040;2
46700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
47100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;7
47600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
48700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11045;2
50300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
51200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
51700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;2
52800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
53100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
53400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
54200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
55400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
55900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
56500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
57700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;8
58000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;3
60200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
62000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;3
62400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;2
63900;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;11067;7
64200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
64500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11061;7
69900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;8
71300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
72600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;7
74000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
74200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;2
75700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
76600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
76900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
77300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
78000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
80300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
83200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
85000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
88400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
89700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;8
