day;timestamp;tte_years;atm_iv;skew;convexity;rss;n_points
1;0;0.01917808;0.23628368799744998;-0.07538351393099108;7.043725167238701;0.0004595100698781825;8
1;100;0.01915068;0.23802278790851691;0.06984536555347265;7.7673125922817015;0.0005734337748392304;9
1;200;0.01912329;0.23514853026332622;-0.0953461305861536;6.993429167528441;0.0005296273639348593;8
1;300;0.01909589;0.23781733531000385;-0.025397313351747997;7.289560211100984;0.0004275302926269302;8
1;400;0.01906849;0.23798811808080164;-0.02541560565457801;7.294794728304317;0.0004281448655364097;8
1;500;0.0190411;0.2363720299072274;-0.09265762708692016;7.004894697196982;0.0005072646656187244;8
1;600;0.0190137;0.17628670556519127;1.9751226840764058;21.338032050466108;0.3325253053162038;10
1;700;0.0189863;0.23791201054084168;-0.03736274388558014;7.264260680666449;0.0004061214576601906;8
1;800;0.0189589;0.2385367226154981;0.06960788855820388;7.825566361706701;0.0005477997502800353;9
1;900;0.01893151;0.2382560622529853;-0.03741681647991024;7.274765606510609;0.000407296615158282;8
1;1000;0.01890411;0.23840141674167317;-0.05858450899327905;7.173798332597285;0.00045054816652469843;8
1;1100;0.01887671;0.23739899564065592;-0.09306023554534826;7.03532838078202;0.0005116820755984704;8
1;1200;0.01884932;0.23954484972629908;0.07062584821395701;7.847060024001361;0.0004490869403522033;9
1;1300;0.01882192;0.23869418610873389;-0.10024820669757317;6.989630888829284;0.0004682184711442614;8
1;1400;0.01879452;0.23925959009382974;-0.04436477633899516;7.271812945446829;0.0004298618391266475;8
1;1500;0.01876712;0.2409234651183796;0.0709857824749795;7.844715610198758;0.00048438255452511376;9
1;1600;0.01873973;0.23817125163432548;-0.09710772009226143;7.052598068999949;0.0004154853296332459;8
1;1700;0.01871233;0.2392689250800279;-0.09965525457502311;7.02376363176023;0.00045998736192113594;8
1;1800;0.01868493;0.24105165927509142;0.07042652585202142;7.871823451815307;0.000490479413963556;9
1;1900;0.01865753;0.2412285790464023;0.07047819221757484;7.877600724785717;0.000491199611096823;9
1;2000;0.01863014;0.23579182509774324;-0.1760456589204431;6.755955862934373;0.0004905327539005207;8
1;2100;0.01860274;0.24053263788595822;-0.06075549115341006;7.225063890970868;0.00039808575120146936;8
1;2200;0.01857534;0.2409985816870292;0.0717256966589579;7.915933631834623;0.00043184977637994074;9
1;2300;0.01854795;0.24045060599598753;-0.10098591347854202;7.041063558498358;0.0004751346527970092;8
1;2400;0.01852055;0.23957640314882;-0.09768059871717516;7.094207010828103;0.0004204022098401796;8
1;2500;0.01849315;0.24080263074188932;-0.10532412121093748;7.037004363895233;0.0003687778785786714;8
1;2600;0.01846575;0.24176049407668682;-0.0715762847017134;7.187293594242535;0.0004108173302100583;8
1;2700;0.01843836;0.2434967498451146;0.06802708097486221;7.886878297461856;0.0005078332070734868;9
1;2800;0.01841096;0.24207207676379372;0.07204519605570059;7.951193977396842;0.0004357058425916132;9
1;2900;0.01838356;0.2412167930161027;-0.0993772190567006;7.09161078100045;0.0004557910060236946;8
1;3000;0.01835616;0.23267442787352788;2.443798506911865;21.20149515546229;0.061129710535695256;9
1;3100;0.01832877;0.2441069459012577;0.06816459548280707;7.922220221637599;0.00042777985037204636;9
1;3200;0.01830137;0.23219926100436483;2.42352639000298;21.177003744733067;0.0605122539483799;9
1;3300;0.01827397;0.24358252726902124;-0.044122613813145195;7.361217958849323;0.00034570627438955533;8
1;3400;0.01824658;0.24335166631058414;0.06314896636161438;7.962024741755532;0.0006472508873076414;9
1;3500;0.01821918;0.24428192223903317;0.06652701019906015;7.957991873026776;0.000505501247603582;9
1;3600;0.01819178;0.24227218389822883;-0.09071742275339312;7.190059004339989;0.0004004570937632421;8
1;3700;0.01816438;0.2437044678129204;-0.06777301223072918;7.278650706662739;0.000333186405594712;8
1;3800;0.01813699;0.2446765527618402;0.06533880710941631;7.973597028904621;0.0005369386030670772;9
1;3900;0.01810959;0.2455797012920034;0.06857585186588788;7.970016836137069;0.0004329567885022799;9
1;4000;0.01808219;0.244093253596844;-0.09422098620354413;7.1634226372927285;0.00045493948499095437;8
1;4100;0.01805479;0.2450590294895589;-0.06428625138300337;7.301512726994829;0.0003993516717286225;8
1;4200;0.0180274;0.24446393202054875;-0.09436408196425439;7.174301112826647;0.0004563221356515448;8
1;4300;0.018;0.2446499081712797;-0.09443591715798028;7.1797585830456905;0.00045701710441585454;8
1;4400;0.0179726;0.24510919120007604;0.06463536578768769;8.029980128666757;0.0006418877234817213;9
