timestamp,buyer,seller,product,currency,price,quantity
4400,,,INTARIAN_PEPPER_ROOT,XIRECS,11010.0,5
5000,,,INTARIAN_PEPPER_ROOT,XIRECS,10996.0,5
17400,,,INTARIAN_PEPPER_ROOT,XIRECS,11014.0,3
23000,,,INTARIAN_PEPPER_ROOT,XIRECS,11014.0,4
23100,,,INTARIAN_PEPPER_ROOT,XIRECS,11019.0,4
30400,,,INTARIAN_PEPPER_ROOT,XIRECS,11036.0,6
33300,,,INTARIAN_PEPPER_ROOT,XIRECS,11036.0,7
34400,,,INTARIAN_PEPPER_ROOT,XIRECS,11043.0,3
35700,,,INTARIAN_PEPPER_ROOT,XIRECS,11042.0,7
35700,,,INTARIAN_PEPPER_ROOT,XIRECS,11039.0,3
35800,,,INTARIAN_PEPPER_ROOT,XIRECS,11032.0,7
42800,,,INTARIAN_PEPPER_ROOT,XIRECS,11052.0,5
44700,,,INTARIAN_PEPPER_ROOT,XIRECS,11041.0,8
51400,,,INTARIAN_PEPPER_ROOT,XIRECS,11045.0,4
57000,,,INTARIAN_PEPPER_ROOT,XIRECS,11063.0,4
61700,,,INTARIAN_PEPPER_ROOT,XIRECS,11068.0,6
64300,,,INTARIAN_PEPPER_ROOT,XIRECS,11060.0,3
67600,,,INTARIAN_PEPPER_ROOT,XIRECS,11070.0,4
71500,,,INTARIAN_PEPPER_ROOT,XIRECS,11068.0,4
73700,,,INTARIAN_PEPPER_ROOT,XIRECS,11065.0,4
77200,,,INTARIAN_PEPPER_ROOT,XIRECS,11071.0,3
80200,,,INTARIAN_PEPPER_ROOT,XIRECS,11074.0,5
83000,,,INTARIAN_PEPPER_ROOT,XIRECS,11086.0,6
84400,,,INTARIAN_PEPPER_ROOT,XIRECS,11087.0,5
84600,,,INTARIAN_PEPPER_ROOT,XIRECS,11091.0,6
84800,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,5
87400,,,INTARIAN_PEPPER_ROOT,XIRECS,11081.0,3
91700,,,INTARIAN_PEPPER_ROOT,XIRECS,11088.0,8
92500,,,INTARIAN_PEPPER_ROOT,XIRECS,11101.0,7
95100,,,INTARIAN_PEPPER_ROOT,XIRECS,11091.0,8
97200,,,INTARIAN_PEPPER_ROOT,XIRECS,11103.0,7
107000,,,INTARIAN_PEPPER_ROOT,XIRECS,11113.0,7
108800,,,INTARIAN_PEPPER_ROOT,XIRECS,11112.0,3
109800,,,INTARIAN_PEPPER_ROOT,XIRECS,11116.0,4
117500,,,INTARIAN_PEPPER_ROOT,XIRECS,11111.0,6
122400,,,INTARIAN_PEPPER_ROOT,XIRECS,11128.0,7
127800,,,INTARIAN_PEPPER_ROOT,XIRECS,11122.0,3
129500,,,INTARIAN_PEPPER_ROOT,XIRECS,11136.0,3
131100,,,INTARIAN_PEPPER_ROOT,XIRECS,11137.0,4
132300,,,INTARIAN_PEPPER_ROOT,XIRECS,11126.0,3
134400,,,INTARIAN_PEPPER_ROOT,XIRECS,11140.0,4
138000,,,INTARIAN_PEPPER_ROOT,XIRECS,11129.0,4
141900,,,INTARIAN_PEPPER_ROOT,XIRECS,11136.0,4
148200,,,INTARIAN_PEPPER_ROOT,XIRECS,11142.0,7
164200,,,INTARIAN_PEPPER_ROOT,XIRECS,11160.0,7
177900,,,INTARIAN_PEPPER_ROOT,XIRECS,11172.0,5
185500,,,INTARIAN_PEPPER_ROOT,XIRECS,11188.0,5
189700,,,INTARIAN_PEPPER_ROOT,XIRECS,11186.0,6
191800,,,INTARIAN_PEPPER_ROOT,XIRECS,11186.0,4
194900,,,INTARIAN_PEPPER_ROOT,XIRECS,11191.0,6
198600,,,INTARIAN_PEPPER_ROOT,XIRECS,11193.0,5
199400,,,INTARIAN_PEPPER_ROOT,XIRECS,11205.0,5
204000,,,INTARIAN_PEPPER_ROOT,XIRECS,11210.0,7
204600,,,INTARIAN_PEPPER_ROOT,XIRECS,11198.0,5
207500,,,INTARIAN_PEPPER_ROOT,XIRECS,11214.0,3
211400,,,INTARIAN_PEPPER_ROOT,XIRECS,11208.0,7
212100,,,INTARIAN_PEPPER_ROOT,XIRECS,11215.0,4
212900,,,INTARIAN_PEPPER_ROOT,XIRECS,11209.0,5
215000,,,INTARIAN_PEPPER_ROOT,XIRECS,11221.0,7
217000,,,INTARIAN_PEPPER_ROOT,XIRECS,11223.0,5
217500,,,INTARIAN_PEPPER_ROOT,XIRECS,11224.0,6
220600,,,INTARIAN_PEPPER_ROOT,XIRECS,11217.0,4
224300,,,INTARIAN_PEPPER_ROOT,XIRECS,11230.0,3
225000,,,INTARIAN_PEPPER_ROOT,XIRECS,11219.0,7
234600,,,INTARIAN_PEPPER_ROOT,XIRECS,11241.0,4
237500,,,INTARIAN_PEPPER_ROOT,XIRECS,11244.0,4
239700,,,INTARIAN_PEPPER_ROOT,XIRECS,11246.0,7
242000,,,INTARIAN_PEPPER_ROOT,XIRECS,11248.0,7
248700,,,INTARIAN_PEPPER_ROOT,XIRECS,11243.0,4
260100,,,INTARIAN_PEPPER_ROOT,XIRECS,11266.0,5
264100,,,INTARIAN_PEPPER_ROOT,XIRECS,11255.0,7
265100,,,INTARIAN_PEPPER_ROOT,XIRECS,11261.0,6
267500,,,INTARIAN_PEPPER_ROOT,XIRECS,11261.0,3
270700,,,INTARIAN_PEPPER_ROOT,XIRECS,11277.0,6
294100,,,INTARIAN_PEPPER_ROOT,XIRECS,11303.0,3
300000,,,INTARIAN_PEPPER_ROOT,XIRECS,11306.0,7
301400,,,INTARIAN_PEPPER_ROOT,XIRECS,11308.0,7
306000,,,INTARIAN_PEPPER_ROOT,XIRECS,11309.0,5
311200,,,INTARIAN_PEPPER_ROOT,XIRECS,11305.0,3
311700,,,INTARIAN_PEPPER_ROOT,XIRECS,11315.0,6
314400,,,INTARIAN_PEPPER_ROOT,XIRECS,11323.0,6
323200,,,INTARIAN_PEPPER_ROOT,XIRECS,11326.0,5
327400,,,INTARIAN_PEPPER_ROOT,XIRECS,11321.0,6
327600,,,INTARIAN_PEPPER_ROOT,XIRECS,11334.0,3
331500,,,INTARIAN_PEPPER_ROOT,XIRECS,11325.0,3
333200,,,INTARIAN_PEPPER_ROOT,XIRECS,11339.0,7
334400,,,INTARIAN_PEPPER_ROOT,XIRECS,11341.0,3
334700,,,INTARIAN_PEPPER_ROOT,XIRECS,11329.0,3
335300,,,INTARIAN_PEPPER_ROOT,XIRECS,11344.0,3
335400,,,INTARIAN_PEPPER_ROOT,XIRECS,11338.0,6
336500,,,INTARIAN_PEPPER_ROOT,XIRECS,11343.0,6
344000,,,INTARIAN_PEPPER_ROOT,XIRECS,11340.0,3
350900,,,INTARIAN_PEPPER_ROOT,XIRECS,11360.0,4
351900,,,INTARIAN_PEPPER_ROOT,XIRECS,11346.0,7
352500,,,INTARIAN_PEPPER_ROOT,XIRECS,11359.0,6
354000,,,INTARIAN_PEPPER_ROOT,XIRECS,11360.0,6
356800,,,INTARIAN_PEPPER_ROOT,XIRECS,11351.0,6
358000,,,INTARIAN_PEPPER_ROOT,XIRECS,11349.0,3
358400,,,INTARIAN_PEPPER_ROOT,XIRECS,11361.0,5
360000,,,INTARIAN_PEPPER_ROOT,XIRECS,11363.0,7
360800,,,INTARIAN_PEPPER_ROOT,XIRECS,11367.0,5
361600,,,INTARIAN_PEPPER_ROOT,XIRECS,11358.0,5
365400,,,INTARIAN_PEPPER_ROOT,XIRECS,11361.0,7
367300,,,INTARIAN_PEPPER_ROOT,XIRECS,11361.0,5
370900,,,INTARIAN_PEPPER_ROOT,XIRECS,11377.0,4
371200,,,INTARIAN_PEPPER_ROOT,XIRECS,11365.0,3
372300,,,INTARIAN_PEPPER_ROOT,XIRECS,11368.0,6
374600,,,INTARIAN_PEPPER_ROOT,XIRECS,11381.0,3
376700,,,INTARIAN_PEPPER_ROOT,XIRECS,11373.0,7
380800,,,INTARIAN_PEPPER_ROOT,XIRECS,11387.0,3
399100,,,INTARIAN_PEPPER_ROOT,XIRECS,11393.0,3
401000,,,INTARIAN_PEPPER_ROOT,XIRECS,11397.0,8
415200,,,INTARIAN_PEPPER_ROOT,XIRECS,11421.0,6
417100,,,INTARIAN_PEPPER_ROOT,XIRECS,11423.0,5
419000,,,INTARIAN_PEPPER_ROOT,XIRECS,11410.0,6
419200,,,INTARIAN_PEPPER_ROOT,XIRECS,11425.0,4
420300,,,INTARIAN_PEPPER_ROOT,XIRECS,11414.0,7
423300,,,INTARIAN_PEPPER_ROOT,XIRECS,11417.0,6
424900,,,INTARIAN_PEPPER_ROOT,XIRECS,11431.0,7
427600,,,INTARIAN_PEPPER_ROOT,XIRECS,11421.0,7
436100,,,INTARIAN_PEPPER_ROOT,XIRECS,11439.0,5
437600,,,INTARIAN_PEPPER_ROOT,XIRECS,11431.0,3
440800,,,INTARIAN_PEPPER_ROOT,XIRECS,11435.0,4
441300,,,INTARIAN_PEPPER_ROOT,XIRECS,11437.0,5
447800,,,INTARIAN_PEPPER_ROOT,XIRECS,11457.0,5
453000,,,INTARIAN_PEPPER_ROOT,XIRECS,11456.0,3
453800,,,INTARIAN_PEPPER_ROOT,XIRECS,11450.0,7
456100,,,INTARIAN_PEPPER_ROOT,XIRECS,11450.0,6
457000,,,INTARIAN_PEPPER_ROOT,XIRECS,11451.0,6
457300,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,4
459600,,,INTARIAN_PEPPER_ROOT,XIRECS,11451.0,6
461900,,,INTARIAN_PEPPER_ROOT,XIRECS,11471.0,5
464300,,,INTARIAN_PEPPER_ROOT,XIRECS,11473.0,3
466000,,,INTARIAN_PEPPER_ROOT,XIRECS,11462.0,3
467300,,,INTARIAN_PEPPER_ROOT,XIRECS,11461.0,3
469000,,,INTARIAN_PEPPER_ROOT,XIRECS,11463.0,6
473000,,,INTARIAN_PEPPER_ROOT,XIRECS,11476.0,4
473600,,,INTARIAN_PEPPER_ROOT,XIRECS,11464.0,5
477600,,,INTARIAN_PEPPER_ROOT,XIRECS,11487.0,5
480500,,,INTARIAN_PEPPER_ROOT,XIRECS,11477.0,3
482100,,,INTARIAN_PEPPER_ROOT,XIRECS,11476.0,5
486700,,,INTARIAN_PEPPER_ROOT,XIRECS,11483.0,8
489400,,,INTARIAN_PEPPER_ROOT,XIRECS,11480.0,3
490300,,,INTARIAN_PEPPER_ROOT,XIRECS,11484.0,5
493800,,,INTARIAN_PEPPER_ROOT,XIRECS,11485.0,4
495800,,,INTARIAN_PEPPER_ROOT,XIRECS,11487.0,4
500000,,,INTARIAN_PEPPER_ROOT,XIRECS,11503.0,3
503300,,,INTARIAN_PEPPER_ROOT,XIRECS,11497.0,6
507800,,,INTARIAN_PEPPER_ROOT,XIRECS,11502.0,3
509700,,,INTARIAN_PEPPER_ROOT,XIRECS,11503.0,7
512800,,,INTARIAN_PEPPER_ROOT,XIRECS,11522.0,5
519200,,,INTARIAN_PEPPER_ROOT,XIRECS,11525.0,7
520700,,,INTARIAN_PEPPER_ROOT,XIRECS,11514.0,5
521600,,,INTARIAN_PEPPER_ROOT,XIRECS,11515.0,5
531600,,,INTARIAN_PEPPER_ROOT,XIRECS,11525.0,4
536700,,,INTARIAN_PEPPER_ROOT,XIRECS,11543.0,3
539900,,,INTARIAN_PEPPER_ROOT,XIRECS,11534.0,6
545100,,,INTARIAN_PEPPER_ROOT,XIRECS,11551.0,7
555700,,,INTARIAN_PEPPER_ROOT,XIRECS,11552.0,7
556000,,,INTARIAN_PEPPER_ROOT,XIRECS,11550.0,3
556700,,,INTARIAN_PEPPER_ROOT,XIRECS,11553.0,8
556800,,,INTARIAN_PEPPER_ROOT,XIRECS,11566.0,3
558800,,,INTARIAN_PEPPER_ROOT,XIRECS,11562.0,8
561300,,,INTARIAN_PEPPER_ROOT,XIRECS,11557.0,3
564900,,,INTARIAN_PEPPER_ROOT,XIRECS,11561.0,6
566100,,,INTARIAN_PEPPER_ROOT,XIRECS,11562.0,3
566700,,,INTARIAN_PEPPER_ROOT,XIRECS,11558.0,3
570000,,,INTARIAN_PEPPER_ROOT,XIRECS,11576.0,5
573500,,,INTARIAN_PEPPER_ROOT,XIRECS,11570.0,5
576400,,,INTARIAN_PEPPER_ROOT,XIRECS,11586.0,5
579400,,,INTARIAN_PEPPER_ROOT,XIRECS,11586.0,7
579600,,,INTARIAN_PEPPER_ROOT,XIRECS,11586.0,7
580100,,,INTARIAN_PEPPER_ROOT,XIRECS,11571.0,7
582100,,,INTARIAN_PEPPER_ROOT,XIRECS,11576.0,5
584200,,,INTARIAN_PEPPER_ROOT,XIRECS,11590.0,4
585100,,,INTARIAN_PEPPER_ROOT,XIRECS,11579.0,5
589400,,,INTARIAN_PEPPER_ROOT,XIRECS,11585.0,3
590200,,,INTARIAN_PEPPER_ROOT,XIRECS,11599.0,3
593600,,,INTARIAN_PEPPER_ROOT,XIRECS,11600.0,3
600300,,,INTARIAN_PEPPER_ROOT,XIRECS,11594.0,6
605700,,,INTARIAN_PEPPER_ROOT,XIRECS,11599.0,3
610300,,,INTARIAN_PEPPER_ROOT,XIRECS,11604.0,5
612300,,,INTARIAN_PEPPER_ROOT,XIRECS,11608.0,8
619300,,,INTARIAN_PEPPER_ROOT,XIRECS,11626.0,7
623200,,,INTARIAN_PEPPER_ROOT,XIRECS,11630.0,6
629000,,,INTARIAN_PEPPER_ROOT,XIRECS,11623.0,4
630900,,,INTARIAN_PEPPER_ROOT,XIRECS,11625.0,6
634300,,,INTARIAN_PEPPER_ROOT,XIRECS,11641.0,6
634400,,,INTARIAN_PEPPER_ROOT,XIRECS,11637.0,5
636300,,,INTARIAN_PEPPER_ROOT,XIRECS,11630.0,5
636900,,,INTARIAN_PEPPER_ROOT,XIRECS,11643.0,6
638800,,,INTARIAN_PEPPER_ROOT,XIRECS,11645.0,4
639100,,,INTARIAN_PEPPER_ROOT,XIRECS,11630.0,3
639800,,,INTARIAN_PEPPER_ROOT,XIRECS,11633.0,4
640000,,,INTARIAN_PEPPER_ROOT,XIRECS,11646.0,6
642100,,,INTARIAN_PEPPER_ROOT,XIRECS,11648.0,4
642900,,,INTARIAN_PEPPER_ROOT,XIRECS,11637.0,5
650200,,,INTARIAN_PEPPER_ROOT,XIRECS,11653.0,6
653000,,,INTARIAN_PEPPER_ROOT,XIRECS,11659.0,6
656400,,,INTARIAN_PEPPER_ROOT,XIRECS,11663.0,6
