timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12006;10
100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;9
200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;11
300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;10
500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;11
600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;9
700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;11
900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;8
3400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12010;1
3600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
6600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
7800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
8000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
8600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;5
11900;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12015;4
12000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12019;4
12500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;10
12600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
13000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
14000;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12017;7
14200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12021;7
16500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
17500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
18200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
19700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
20700;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12024;5
21400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
21600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
22500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12018;4
23200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12019;1
24100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
26900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
29800;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12033;4
31200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
32800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
33800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
34200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
35100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
36500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12032;4
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
38400;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12042;3
38800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
39200;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12034;1
39300;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12041;2
43200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;6
46300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
51000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
53400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
54900;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12058;4
56500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;2
58200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
61000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
61000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12063;4
61900;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12065;5
62200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
63300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
64200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
65800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12068;5
67300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
70300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
70700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
72900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
75500;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12079;6
75800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12072;3
76900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12083;3
79200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
79400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
85200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
85300;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12088;6
85400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
85800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12082;4
86800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
88800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
89000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
91600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12094;2
92000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
92600;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12096;5
92800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12099;5
97500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
97600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
100000;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12103;4
100100;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12106;7
100400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12107;8
100800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12107;3
101100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
101800;;SUBMISSION;INTARIAN_PEPPER_ROOT;SEASHELLS;12105;4
102000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;6
102000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12109;4
102700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
