ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
4500;1;sell;2;8.0;Mark 01;8.5;8.5;8.0;6.5;7.5;1.0;0.0;0.0;0.0;30.0;30.0;8.5;0;-2;0;-2;0;0;0;0;0;0;0.0;0.0;;0.2372796933843307;sell;-0.5;0.0;1.5
9600;1;sell;4;7.0;Mark 01;7.5;7.5;7.5;6.5;7.5;1.0;0.0;0.0;0.0;18.0;18.0;7.5;-2;-6;-2;-6;0;0;1;0;0;0;0.0;0.0;;0.17770466332772772;sell;-0.5;-0.5;0.5
11800;1;sell;4;7.0;Mark 01;7.0;7.5;6.5;6.5;7.5;2.0;0.0;0.0;0.0;20.0;20.0;7.0;-6;-10;-6;-10;0;0;2;0;0;0;-0.5;-0.5;-1.0;0.1585890754354301;ambiguous;-0.5;0.5;0.5
14800;1;sell;4;6.0;Mark 01;6.5;6.5;6.5;6.5;7.0;1.0;0.0;0.0;0.0;20.0;20.0;6.5;-10;-14;-10;-14;0;0;2;0;0;0;0.0;0.0;-2.0;0.1576210761043155;sell;-0.5;-0.5;-0.5
16700;1;sell;2;6.0;Mark 01;6.5;6.5;6.0;6.5;7.5;1.0;0.0;0.0;0.0;25.0;25.0;6.5;-14;-16;-14;-16;0;1;3;0;0;0;0.0;0.0;-1.5;0.14999234752441917;sell;-0.5;0.0;-0.5
38500;1;sell;5;6.0;Mark 01;6.5;6.5;6.5;7.5;7.0;1.0;0.0;0.0;0.0;27.0;27.0;6.5;-16;-21;-16;-21;0;0;0;0;0;0;0.0;0.0;-0.5;0.1945591947904871;sell;-0.5;-0.5;-1.5
40400;1;sell;4;6.0;Mark 01;6.5;6.5;6.5;7.5;7.0;1.0;0.0;0.0;0.0;30.0;30.0;6.5;-21;-25;-21;-25;0;1;1;0;0;0;0.0;0.0;0.0;0.07106690545187014;sell;-0.5;-0.5;-1.5
43400;1;sell;5;6.0;Mark 01;6.5;6.5;7.0;7.5;7.0;1.0;0.0;0.0;0.0;25.0;25.0;6.5;-25;-30;-25;-30;0;0;2;0;0;0;0.0;1.0;0.0;0.12309149097933274;sell;-0.5;-1.0;-1.5
50700;1;sell;5;7.0;Mark 01;7.5;7.5;7.5;7.5;7.5;1.0;0.0;0.0;0.0;20.0;20.0;7.5;-30;-35;-30;-35;0;0;1;0;0;0;0.0;0.0;1.0;0.2459756699370893;sell;-0.5;-0.5;-0.5
52800;1;sell;3;7.0;Mark 01;7.5;7.5;7.5;7.5;7.5;1.0;0.0;0.0;0.0;25.0;25.0;7.5;-35;-38;-35;-38;0;0;2;0;0;0;0.0;0.5;1.0;0.22450616940295828;sell;-0.5;-0.5;-0.5
